03049300,"- - Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
03049400,- - Alaska Pollock (Theragra chalcogramma)
03049500,"- - Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma)"
03049600,- - Dogfish and other sharks
03049700,- - Rays and skates (Rajidae)
030499,- - Other:
03049910,- - - Surimi (minced fish meat)
03049990,- - - Other
0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process"
030520,"- Livers, roes and milt of fish, dried, smoked, salted or in brine:"
03052010,"- - Of freshwater fish, dried, salted or in brine"
03052090,- - Other
,"- Fish fillets, dried, salted or in brine, but not smoked:"
03053100,"- - Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
03053200,"- - Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae"
030539,- - Other:
03053910,"- - - Freshwater garfish (Xenentodon cancila), yellowstriped goatfish (Upeneus vittatus) and long-rakered trevally (Ulua mentalis)"
03053920,"- - - Savalai hairtails (Lepturacanthus savala), Belanger’s croakers (Johnius belangerii), Reeve’s croakers (Chrysochir aureus) and Bigeye croakers (Pennahia anea)"
,- - - Other:
03053991,- - - - Of freshwater fish
03053992,- - - - Of marine fish
03053999,- - - - Other
,"- Smoked fish, including fillets, other than edible fish offal:"
03054100,"- - Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)"
03054200,"- - Herrings (Clupea harengus, Clupea pallasii)"
03054300,"- - Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)"
03054400,"- - Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
030549,- - Other:
03054910,- - - Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)
03054990,- - - Other
,"- Dried fish, other than edible fish offal, whether or not salted but not smoked:"
03055100,"- - Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
03055200,"- - Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
03055300,"- - Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
03055400,"- - Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)"
030559,- - Other:
,- - - Marine fish:
03055921,"- - - - Anchovies (Stolephorus spp., Coilia spp., Setipinna spp., Lycothrissa spp., Thryssa spp. and Encrasicholina spp.)"
03055929,- - - - Other
03055990,- - - Other
,"- Fish, salted but not dried or smoked and fish in brine, other than edible fish offal:"
03056100,"- - Herrings (Clupea harengus, Clupea pallasii)"
03056200,"- - Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
03056300,- - Anchovies (Engraulis spp.)
03056400,"- - Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
030569,- - Other:
03056910,- - - Marine fish
03056990,- - - Other
,"- Fish fins, heads, tails, maws and other edible fish offal:"
030571,- - Shark fins:
03057110,- - - Dried or smoked
03057190,- - - Other
030572,"- - Fish heads, tails and maws:"
,- - - Fish maws:
03057211,- - - - Of cod
03057219,- - - - Other
,- - - Other:
03057291,- - - - Of cod
03057299,- - - - Other
030579,- - Other:
03057910,- - - Of cod
03057990,- - - Other
0306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine"
,- Frozen:
030611,"- - Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.):"
03061110,- - - Smoked
03061190,- - - Other
030612,- - Lobsters (Homarus spp.):
03061210,- - - Smoked
03061290,- - - Other
030614,- - Crabs:
,- - - Smoked:
03061411,- - - - Soft shell crabs
03061419,- - - - Other
,- - - Other:
03061491,- - - - Swimming crabs (crabs of the family Portunidae)
03061492,- - - - King crabs (crabs of the family Lithodidae)
03061493,- - - - Snow crabs (crabs of the family Origoniidae)
03061499,- - - - Other
03061500,- - Norway lobsters (Nephrops norvegicus)
03061600,"- - Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)"
030617,- - Other shrimps and prawns:
,- - - Giant tiger prawns (Penaeus monodon):
03061711,- - - - Headless
03061719,- - - - Other
,- - - Whiteleg shrimps (Litopenaeus vannamei):
03061721,"- - - - Headless, with tail"
03061722,"- - - - Headless, without tail"
03061729,- - - - Other
03061730,- - - Giant river prawns (Macrobrachium rosenbergii)
03061790,- - - Other
03061900,- - Other
,"- Live, fresh or chilled:"
030631,"- - Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.):"
03063110,- - - Breeding
03063120,"- - - Other, live"
03063130,- - - Fresh or chilled
030632,- - Lobsters (Homarus spp.):
03063210,- - - Breeding
03063220,"- - - Other, live"
03063230,- - - Fresh or chilled
030633,- - Crabs:
,- - - Blue crabs (Callinectes spp.) and Snow crabs (crabs of the family Oregoniidae):
03063311,- - - - Live
03063312,- - - - Fresh or chilled
,- - - Other:
03063391,- - - - Live
03063392,- - - - Fresh or chilled
03063400,- - Norway lobsters (Nephrops norvegicus)
030635,"- - Cold-water shrimps and prawns (Pandalus spp., Crangon crangon):"
03063510,- - - Breeding
03063520,"- - - Other, live"
03063530,- - - Fresh or chilled
030636,- - Other shrimps and prawns:
,- - - Breeding:
03063611,- - - - Giant tiger prawns (Penaeus monodon)
03063612,- - - - Whiteleg shrimps (Litopenaeus vannamei)
03063613,- - - - Giant river prawns (Macrobrachium rosenbergii)
03063619,- - - - Other
,"- - - Other, live:"
03063621,- - - - Giant tiger prawns (Penaeus monodon)
03063622,- - - - Whiteleg shrimps (Litopenaeus vannamei)
03063623,- - - - Giant river prawns (Macrobrachium rosenbergii)
03063629,- - - - Other
,- - - Fresh or chilled:
03063631,- - - - Giant tiger prawns (Penaeus monodon)
03063632,- - - - Whiteleg shrimps (Litopenaeus vannamei)
03063633,- - - - Giant river prawns (Macrobrachium rosenbergii)
03063639,- - - - Other
030639,- - Other:
03063910,- - - Live
03063920,- - - Fresh or chilled
,- Other:
030691,"- - Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.):"
,- - - In airtight containers for retail sale:
03069121,- - - - Smoked
03069129,- - - - Other
,- - - Other:
03069131,- - - - Smoked
03069139,- - - - Other
030692,- - Lobsters (Homarus spp.):
,- - - In airtight containers for retail sale:
03069221,- - - - Smoked
03069229,- - - - Other
,- - - Other:
03069231,- - - - Smoked
03069239,- - - - Other
030693,- - Crabs:
,- - - In airtight containers for retail sale:
03069321,- - - - Smoked
03069329,- - - - Other
,- - - Other:
03069331,- - - - Smoked
03069339,- - - - Other
030694,- - Norway lobsters (Nephrops norvegicus):
,- - - In airtight containers for retail sale:
03069421,- - - - Smoked
03069429,- - - - Other
,- - - Other:
03069431,- - - - Smoked
03069439,- - - - Other
030695,- - Shrimps and prawns:
,- - - In airtight containers for retail sale:
03069521,"- - - - In shell, cooked by steaming or boiling in water"
03069529,- - - - Other
03069530,- - - Other
030699,- - Other:
,- - - In airtight containers for retail sale:
03069921,- - - - Smoked
03069929,- - - - Other
,- - - Other:
03069931,- - - - Smoked
03069939,- - - - Other
0307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process"
,- Oysters:
030711,"- - Live, fresh or chilled:"
03071110,- - - Live
03071120,- - - Fresh or chilled
03071200,- - Frozen
030719,- - Other:
03071920,"- - - Dried, salted or in brine"
03071930,- - - Smoked
,- Scallops and other molluscs of the family Pectinidae:
030721,"- - Live, fresh or chilled:"
03072110,- - - Live
03072120,- - - Fresh or chilled
03072200,- - Frozen
030729,- - Other:
03072930,"- - - Dried, salted or in brine"
03072940,- - - Smoked
,"- Mussels (Mytilus spp., Perna spp.):"
030731,"- - Live, fresh or chilled:"
03073110,- - - Live
03073120,- - - Fresh or chilled
03073200,- - Frozen
030739,- - Other:
03073930,"- - - Dried, salted or in brine"
03073940,- - - Smoked
,- Cuttle fish and squid:
030742,"- - Live, fresh or chilled:"
,- - - Live:
03074211,"- - - - Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) and squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.)"
03074219,- - - - Other
,- - - Fresh or chilled:
03074221,"- - - - Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) and squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.)"
03074229,- - - - Other
030743,- - Frozen:
03074310,"- - - Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) and squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.)"
03074390,- - - Other
030749,- - Other:
,"- - - Dried, salted or in brine:"
03074921,"- - - - Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) and squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.)"
03074929,- - - - Other
,- - - Smoked:
03074931,"- - - - Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) and squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.)"
03074939,- - - - Other
,- Octopus (Octopus spp.):
030751,"- - Live, fresh or chilled:"
03075110,- - - Live
03075120,- - - Fresh or chilled
03075200,- - Frozen
030759,- - Other:
03075920,"- - - Dried, salted or in brine"
03075930,- - - Smoked
030760,"- Snails, other than sea snails:"
03076010,- - Live
03076020,"- - Fresh, chilled or frozen"
03076040,"- - Dried, salted or in brine"
03076050,- - Smoked
,"- Clams, cockles and ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae):"
030771,"- - Live, fresh or chilled:"
03077110,- - - Live
03077120,- - - Fresh or chilled
03077200,- - Frozen
030779,- - Other:
03077930,"- - - Dried, salted or in brine"
03077940,- - - Smoked
,- Abalone (Haliotis spp.) and stromboid conchs (Strombus spp.):
030781,"- - Live, fresh or chilled abalone (Haliotis spp.):"
03078110,- - - Live
03078120,- - - Fresh or chilled
030782,"- - Live, fresh or chilled stromboid conchs (Strombus spp.):"
03078210,- - - Live
03078220,- - - Fresh or chilled
03078300,- - Frozen abalone (Haliotis spp.)
03078400,- - Frozen stromboid conchs (Strombus spp.)
030787,- - Other abalone (Haliotis spp.):
03078710,"- - - Dried, salted or in brine"
03078720,- - - Smoked
030788,- - Other stromboid conchs (Strombus spp.):
03078810,"- - - Dried, salted or in brine"
03078820,- - - Smoked
,- Other:
030791,"- - Live, fresh or chilled:"
03079110,- - - Live
03079120,- - - Fresh or chilled
03079200,- - Frozen
030799,- - Other:
03079930,"- - - Dried, salted or in brine"
03079940,- - - Smoked
0308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process"
,"- Sea cucumbers (Stichopus japonicus, Holothuroidea):"
030811,"- - Live, fresh or chilled:"
03081110,- - - Live
03081120,- - - Fresh or chilled
03081200,- - Frozen
030819,- - Other:
03081920,"- - - Dried, salted or in brine"
03081930,- - - Smoked
,"- Sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus):"
030821,"- - Live, fresh or chilled:"
03082110,- - - Live
03082120,- - - Fresh or chilled
03082200,- - Frozen
030829,- - Other:
03082920,"- - - Dried, salted or in brine"
03082930,- - - Smoked
030830,- Jellyfish (Rhopilema spp.):
03083010,- - Live
03083020,- - Fresh or chilled
03083030,- - Frozen
03083040,"- - Dried, salted or in brine"
03083050,- - Smoked
030890,- Other:
03089010,- - Live
03089020,- - Fresh or chilled
03089030,- - Frozen
03089040,"- - Dried, salted or in brine"
03089050,- - Smoked
0309,"Flours, meals and pellets of fish, crustaceans, molluscs and other aquatic invertebrates, fit for human consumption"
03091000,- Of fish
030990,- Other:
,- - Of crustaceans:
03099011,- - - Fresh or chilled
03099012,- - - Frozen
03099019,- - - Other
,- - Of molluscs:
03099021,- - - Fresh or chilled
03099022,- - - Frozen
03099029,- - - Other
03099090,- - Of other aquatic invertebrates
,
,Chapter 4
,"Dairy produce; birds’ eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
,Notes
,1. The expression “milk” means full cream milk or partially or completely skimmed milk.
,"2. For the purposes of heading 04.03, yogurt may be concentrated or flavoured and may contain added sugar or other sweetening matter, fruit, nuts, cocoa, chocolate, spices, coffee or coffee extracts, plants, parts of plants, cereals or bakers’ wares, provided that any added substance is not used for the purpose of replacing, in whole or in part, any milk constituent, and the product retains the essential character of yogurt."
,3. For the purposes of heading 04.05:
,"(a) The term “butter” means natural butter, whey butter or recombined butter (fresh, salted or rancid, including canned butter) derived exclusively from milk, with a milkfat content of 80% or more but not more than 95% by weight, a maximum milk solids-not-fat content of 2% by weight and a maximum water content of 16% by weight. Butter does not contain added emulsifiers, but may contain sodium chloride, food colours, neutralising salts and cultures of harmless lactic-acid-producing bacteria."
,"(b) The expression “dairy spreads” means a spreadable emulsion of the water-in-oil type, containing milkfat as the only fat in the product, with a milkfat content of 39% or more but less than 80% by weight."
,4. Products obtained by the concentration of whey and with the addition of milk or milkfat are to be classified as cheese in heading 04.06 provided that they have the three following characteristics:
